,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
194,구로구,18783483,이디야커피 구로중앙점,1,1건,서울 구로구 도림로 79,구로구 구로4동,"영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 22:00&공휴일&10:00 ~ 22:00",02-859-9211,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
195,구로구,17246004,이디야커피 동양미래대학점,0,0건,서울 구로구 경인로47길 14,구로구 고척1동,"공휴일&09:00 ~ 22:30&영업시간&월~금 08:00 ~ 22:30&토,일 09:00 ~ 22:30",02-2612-4002,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
196,구로구,24287109,빅핑거 구로본점,4.7,3건,서울 구로구 구로중앙로19길 23,구로구 구로2동,,02-2299-7474,,#커피전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 2,500&메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 레몬스파클링에이드 가격: 4,500&메뉴 이름: 플레인요거트스무디 가격: 5,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF8BA493786944D7592D2A266BDC414E6,
197,구로구,685679331,카페스테이영,0,0건,서울 구로구 개봉로23가길 76,구로구 개봉1동,영업시간&매일 10:00 ~ 23:00,,www.instagram.com/stayyoung_20,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 2,900&메뉴 이름: 카페라떼 가격: 3,800&메뉴 이름: 타로버블티 가격: 4,500&메뉴 이름: 그린티라떼 가격: 3,800&메뉴 이름: 사과주스 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC91A2EDF41DA46E7A8605452A7283D95,
198,구로구,1131198218,카페인타코,5,3건,서울 구로구 고척로21길 31 1층,구로구 개봉1동,영업시간&매일 11:00 ~ 01:00,,,#카페 ,"메뉴 이름: 아메리카노 가격: 2,500&메뉴 이름: 카페 라떼 가격: 3,000&메뉴 이름: 레몬에이드 가격: 3,500&메뉴 이름: 아이스티 가격: 3,000&메뉴 이름: 초코 라떼 가격: 3,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6F78624F5C964C27B1F4820B76DECD2A,
199,구로구,1432289019,공차 현대디큐브점,3.7,6건,서울 구로구 경인로 662 지하 2층,구로구 신도림동,영업시간&월~목 11:00 ~ 21:30&금~일 11:00 ~ 22:00,02-2210-9771,www.gong-cha.co.kr,#카페 ,"메뉴 이름: 브라운슈가 치즈폼 스무디(L) 가격: 5,700&메뉴 이름: 브라운슈가 쥬얼리 밀크티(L) 가격: 5,300&메뉴 이름: 망고 스무디 가격: 5,300&메뉴 이름: 망고 요구르트(L) 가격: 5,000&메뉴 이름: 망고 주스(L) 가격: 4,600&메뉴 이름: 망고요구르트+화이트펄(L) 가격: 5,200&메뉴 이름: 블랙 밀크티(L) 가격: 4,000&메뉴 이름: 블랙밀크티+펄(L) 가격: 4,200&메뉴 이름: 블랙티(L) 가격: 3,500&메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 얼그레이 밀크티(L) 가격: 4,000&메뉴 이름: 얼그레이티(L) 가격: 3,500&메뉴 이름: 우롱 밀크티(L) 가격: 4,000&메뉴 이름: 우롱티(L) 가격: 3,500&메뉴 이름: 자스민 그린티(L) 가격: 3,500&메뉴 이름: 제주 그린티 스무디 가격: 5,300&메뉴 이름: 청포도 스무디 가격: 4,800&메뉴 이름: 초코 쿠앤크 스무디 가격: 4,500&메뉴 이름: 초콜렛 밀크티(L) 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 타로 밀크티(L) 가격: 4,000&메뉴 이름: 타로밀크티+펄(L) 가격: 4,200&메뉴 이름: 피스타치오 밀크티+펄(L) 가격: 4,900&메뉴 이름: 제주 그린 밀크티+펄(L) 가격: 4,900&메뉴 이름: 청포도 그린티+알로에(L) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DA6240C253444E087FC4F15229CD017,
200,구로구,27543792,로그커피로스터스,5,8건,서울 구로구 디지털로29길 38 에이스테크노타워3차 1층 109호,구로구 구로3동,,,,#카페 #로스팅전문 #핸드드립전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: Log1더치 가격: 3,500&메뉴 이름: 크림더치 가격: 4,300&메뉴 이름: 크림라떼 가격: 4,300&메뉴 이름: Log 레몬티 가격: 4,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F94B14C8880FC44CFABB3DCD79FFEC95F,
201,구로구,720651307,예커피,5,7건,서울 구로구 고척로21나길 63 1층,구로구 개봉1동,영업시간&매일 08:30 ~ 19:00,070-4231-2233,,#카페 #제로페이,"메뉴 이름: 아메리카노(HOT) 가격: 3,000&메뉴 이름: 카페라떼(HOT) 가격: 4,200&메뉴 이름: 바닐라라떼(HOT) 가격: 4,300&메뉴 이름: 초코볼초코스무디 가격: 5,000&메뉴 이름: 시원한 오미자 가격: 6,000&메뉴 이름: 인절미빙수 가격: 17,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F2172756F91A940948294C51AB55A7B60,
202,구로구,1816330242,이디야커피 구로항동지구점,0,0건,서울 구로구 항동로3길 6 1층,구로구 항동,,,,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF0BB5D8349F44E4EB81A45DF35D9F4DE,
203,구로구,74578708,컴포즈커피 오류북부점,4.6,5건,서울 구로구 경인로 198 1층,구로구 오류1동,영업시간&매일 08:00 ~ 23:00,,www.composecoffee.com,#커피전문점 #가성비좋은 #제로페이,,,
204,구로구,78914449,행복무인카페,0,0건,서울 구로구 고척로 95 1층,구로구 개봉1동,영업시간&매일 00:00 ~ 24:00&공휴일&00:00 ~ 24:00&이용시 주의 사항&24시간 영업,0506-530-5550,,#무인카페 #24시간카페 #무인카페,"메뉴 이름: 아메리카노 (핫/아이스) 가격: 1,500&메뉴 이름: 카페라떼 (핫/아이스) 가격: 2,000&메뉴 이름: 초코라떼 (핫/아이스) 가격: 2,300&메뉴 이름: 말차(녹차)라떼 (핫/아이스) 가격: 2,300&메뉴 이름: 바닐라라떼 (핫/아이스) 가격: 2,300&메뉴 이름: 카페모카 (핫/아이스) 가격: 2,300&메뉴 이름: 청포도 주스 가격: 2,300&메뉴 이름: 레몬티 (핫/아이스) 가격: 2,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FEA9DB5CE3BDF4E1E84DA34A006085F8A,
205,구로구,13643960,콜롬비아스페셜티커피,3,6건,서울 구로구 경인로 661 신도림푸르지오1차오피스텔 상가 101동 132호,구로구 신도림동,"영업시간&월~금 07:00 ~ 22:00&토,일 09:00 ~ 22:00",02-3439-8807,,#커피전문점 #고즈넉한 #분위기좋은 #빈티지분위기 #스페셜티카페,,,
206,구로구,1912944132,메가커피 동양미래대학점,1,5건,서울 구로구 경인로47길 26,구로구 고척1동,,,www.megacoffee.me,#커피전문점 #제로페이,,,
207,구로구,1393857707,키즈하우스,0,0건,서울 구로구 고척로 134,구로구 개봉1동,,070-8151-6686,,#키즈카페 #제로페이,,,
208,구로구,1069357678,오세요,5,1건,서울 구로구 구일로10길 27 SK허브수상가 A동 106호,구로구 구로1동,,,,#카페 #제로페이,,,
209,구로구,19337351,이디야커피 구로이마트점,4.5,2건,서울 구로구 디지털로32길 43 3층,구로구 구로3동,영업시간&매일 10:00 ~ 22:00&공휴일&10:00 ~ 22:00,02-857-3323,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
210,구로구,206514046,해브커피,5,2건,서울 구로구 경인로53길 90,구로구 구로2동,,,,#커피전문점 #카카오페이 #제로페이,,,
211,구로구,919885543,달리는커피 구로1호점,5,1건,서울 구로구 구로중앙로18길 68,구로구 구로4동,,02-6952-9505,www.dalcu.co.kr,#카페 #카카오페이 #제로페이,,,
212,구로구,2029646424,아마스빈 동양미래대점,3.7,3건,서울 구로구 경인로47길 11 1층,구로구 고척1동,,02-2060-9500,,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAB8A4A2100514F06B10AD37F8DC4E4C8,
213,구로구,1606564116,카페 소올소올,5,15건,서울 구로구 중앙로14가길 46 1층 103호,구로구 고척1동,영업시간&화~목 09:30 ~ 21:00&금~일 09:30 ~ 22:00&월 12:00 ~ 17:00&이용시 주의 사항&휴무일 없음,0507-1330-3194,www.instagram.com/soolsool.cafe,#카페 #소개팅 #식물카페 #플라워카페 #제로페이,"메뉴 이름: 수제 밀크티 가격: 6,000&메뉴 이름: 스페셜티 아메리카노(포장) 가격: 3,500&메뉴 이름: 스페셜티 아메리카노 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCA22B328F92C4CD382FA5A09A2AB6C1A,
214,구로구,26970852,이디야커피 메르디앙고척점,3,2건,서울 구로구 중앙로8길 11 고척월드메르디앙 109동 2호,구로구 고척1동,영업시간&월~금 09:00 ~ 23:00,02-2613-4209,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
215,구로구,762239371,셀렉토커피 구로디지털2호점,1.7,10건,"서울 구로구 디지털로26길 98 1층 104,105호",구로구 구로3동,"영업시간&월~금 07:00 ~ 22:00&토,일 09:00 ~ 20:00",02-873-4646,www.selecto.co.kr,#커피전문점 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBBF62B95DA3244729024E96B1342E0CC,
216,구로구,1547779050,컴포즈커피 구로구청점,3,2건,서울 구로구 가마산로 265 한솔로이젠트 1층 101호,구로구 구로5동,"영업시간&월~금 07:40 ~ 22:00&토,일 08:00 ~ 22:00",02-855-5678,www.composecoffee.com,#커피전문점 ,,,
217,구로구,27330193,위트러스트커피,4.3,3건,서울 구로구 디지털로34길 55 코오롱싸이언스벨리2차 126호,구로구 구로3동,영업시간&월~금 07:30 ~ 17:00,02-868-6475,www.wetrust.co.kr,#커피전문점 #데이트코스 #로스팅전문 #분위기좋은 #핸드드립전문점 #제로페이,"메뉴 이름: 카페라떼 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDBAB2A5EF54C429287E50B108B5F125E,
218,구로구,1939931720,백스트릿나인,5,5건,서울 구로구 구로중앙로15길 5 1층,구로구 구로2동,"영업시간&월,화,수,목,금,일 10:00 ~ 21:00&월,화,수,목,금,일 라스트오더 ~ 20:30&휴무일&토요일",,www.instagram.com/backstreet_9,#카페 #감성카페 #데이트코스 #분위기좋은 #빈티지분위기 #포토존 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,300&메뉴 이름: 라떼 가격: 3,800&메뉴 이름: 바닐라라떼 가격: 4,100&메뉴 이름: 카페모카 가격: 4,300&메뉴 이름: 그린티 가격: 4,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB0004842DD4D403287EFF116E06530E0,
219,구로구,14505772,카페더,1,1건,서울 구로구 경인로 31-32,구로구 수궁동,,02-2618-5789,,#카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F028ADE7E70444FE486AF5143A0F0DCBA,
220,구로구,1376986884,뚜즈커피,4.6,9건,서울 구로구 남부순환로107길 5,구로구 가리봉동,영업시간&월~금 08:00 ~ 22:00&토 11:00 ~ 22:00&일 12:00 ~ 21:00,,instagram.com/douze_coffee,#카페 ,,,
221,구로구,26335157,이디야커피 천왕이펜하우스점,2.8,6건,서울 구로구 천왕로 36,구로구 오류2동,영업시간&매일 08:30 ~ 22:20&공휴일&08:30 ~ 22:20,02-2611-0808,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
222,구로구,305198879,하이퍼커피,3.7,3건,서울 구로구 구로동로 180,구로구 구로2동,,070-4117-1002,,#커피전문점 #디저트카페 #제로페이,"메뉴 이름: 아메리카노(hot) 가격: 2,500&메뉴 이름: 아메리카노(ice) 가격: 3,000&메뉴 이름: 카페라떼(hot) 가격: 3,000&메뉴 이름: 카페라떼(ice) 가격: 3,500&메뉴 이름: 바닐라라떼(hot) 가격: 3,500&메뉴 이름: 바닐라라떼(ice) 가격: 4,000&메뉴 이름: 연유라떼(hot) 가격: 3,500&메뉴 이름: 연유라떼(ice) 가격: 4,000&메뉴 이름: 카페모카(hot) 가격: 3,500&메뉴 이름: 카페모카(ice) 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC5AF875D07A749B3BCEBA280F42C9315,
223,구로구,1256356760,카페마카리오스,3,2건,서울 구로구 오류로8길 90,구로구 오류2동,영업시간&월~금 09:00 ~ 22:30,02-2619-3636,www.instagram.com/makarios_1015,#카페 #디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1A68B06A1AE1498A9A10ADAB0D5512E2,
224,구로구,1391920539,티포트카페,1,1건,서울 구로구 구일로8길 20,구로구 구로1동,,,,#카페 #제로페이,,,
225,구로구,592031060,컴포즈커피 구로항동점,5,1건,서울 구로구 서해안로 2096,구로구 항동,영업시간&매일 09:00 ~ 22:00,02-2066-5866,www.composecoffee.com,#커피전문점 #제로페이,,,
226,구로구,1950878603,이디야커피 성공회대점,5,1건,서울 구로구 연동로 312 2층,구로구 항동,영업시간&매일 09:00 ~ 23:00 (주말 및 공휴일에는 변경될 수 있습니다.),02-2689-2060,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,,
227,구로구,1532702218,미스터힐링 구로디지털점,3,1건,서울 구로구 디지털로 300 지밸리비즈플라자 2층 5-2호,구로구 구로3동,영업시간&매일 11:00 ~ 22:00,02-6344-3322,www.misterhealing.com,#테마카페 #데이트코스 #마사지카페 #수면카페 #안마의자카페 #이색카페 #힐링카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2E8CC76047A84954BDC3217013C41808,
228,구로구,21251526,이디야커피 구로거리공원점,5,1건,서울 구로구 구로중앙로28길 73,구로구 구로5동,"영업시간&월~금 08:00 ~ 22:30&토,일 09:00 ~ 22:30&공휴일&09:00 ~ 22:30",02-855-7155,www.ediya.com,#커피전문점 #제로페이,,,
229,구로구,1769778861,커피코트 구로벽산7차점,0,0건,서울 구로구 디지털로33길 50 1층,구로구 구로3동,,02-838-0421,www.coffeecourt.co.kr,#커피전문점 #핸드드립전문점 #제로페이,"메뉴 이름: 더치 골라 커피(HOT/S) 가격: 1,300&메뉴 이름: 더치 라떼(HOT/S) 가격: 2,700&메뉴 이름: 달고나라떼(HOT/S) 가격: 3,200&메뉴 이름: 로얄 밀크티(HOT/S) 가격: 3,300&메뉴 이름: 자색고구마 스무디(R) 가격: 3,800",,
230,구로구,1025898468,카페IMT 지타워점,5,5건,서울 구로구 디지털로26길 38 G-스퀘어 1층,구로구 구로3동,영업시간&월~금 08:00 ~ 21:00,02-6077-3911,instagram.com/cafe._.imt,#커피전문점 #카카오페이,"메뉴 이름: 아메리카노 가격: 2,800&메뉴 이름: 카페라떼 가격: 3,700&메뉴 이름: 카페모카 가격: 4,200&메뉴 이름: 초코라떼 가격: 4,000&메뉴 이름: 레몬에이드 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6FCFBA2380B34802A2095C501D7AAFC2,
231,구로구,1950354701,갑자기,0,0건,서울 구로구 구로중앙로26길 24,구로구 구로5동,,070-4064-7225,,#카페 #제로페이,,,
232,구로구,150097768,카페안나,5,1건,서울 구로구 공원로7길 12 삼성드림빌 1층 103호,구로구 구로5동,영업시간&월~토 09:00 ~ 23:00&휴무일&일요일,,,#카페 #로스팅전문 #빈티지분위기 #아기자기한 #핸드드립전문점 #제로페이,"메뉴 이름: 탄자니아 탄자나이트 음보지 AA 가격: 5,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 녹차라떼 가격: 4,000&메뉴 이름: 딸기스무디 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDAD690BD6BA848E388CAE91826D8583F,
233,구로구,2028671757,카페드벨라,3,2건,서울 구로구 경인로61길 21,구로구 신도림동,,070-7617-0158,,#카페 #카카오페이 #제로페이,"메뉴 이름: 브루아니 가격: 3,800&메뉴 이름: 레몬티 가격: 5,000&메뉴 이름: 마끼아또 가격: 4,500&메뉴 이름: 바나나쥬스 가격: 5,000&메뉴 이름: 벨라커피 가격: 4,000&메뉴 이름: 블루레몬에이드 가격: 4,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 유자티 가격: 5,000&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F946094CC23B74722BFE4876FA206136A,
234,구로구,20135953,이디야커피 개봉중앙점,2.3,3건,서울 구로구 개봉로3길 26,구로구 개봉3동,영업시간&매일 09:00 ~ 22:30&공휴일&09:00 ~ 22:30,02-2060-4199,www.ediya.com,#커피전문점 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0A6A9B54E7E1441F8A53A9173C1658D8,
235,구로구,601553749,컴포즈커피 천왕이펜하우스점,0,0건,서울 구로구 천왕로 32 102호,구로구 오류2동,영업시간&매일 08:00 ~ 22:00&공휴일&08:00 ~ 22:00&이용시 주의 사항&08:00~22:00,02-2066-2045,,#커피전문점 #제로페이,"메뉴 이름: 스무디 가격: 3,500&메뉴 이름: 아메리카노 가격: 1,500&메뉴 이름: 생과일쥬스 가격: 3,800&메뉴 이름: 후르츠 에이드 가격: 3,500&메뉴 이름: 요거트스무디 가격: 3,800&메뉴 이름: 돌채라떼 가격: 3,500&메뉴 이름: 아인슈페너 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0F8BECCB91F24CC2AFE52F4C6BC00622,
236,구로구,552016162,메가커피 구일역점,0,0건,서울 구로구 구일로10길 27 sk허브수 B동 1층,구로구 구로1동,,02-855-5111,www.megacoffee.me,#커피전문점 #제로페이,,,
237,구로구,1877508354,더치앤빈 구로디지털단지점,1.5,2건,서울 구로구 디지털로33길 48 대륭포스트타워 7차 107호,구로구 구로3동,"영업시간&월~금 07:30 ~ 21:30&토,일 10:00 ~ 18:00",02-851-0313,www.dutchandbean.com,#커피전문점 #카카오페이 #제로페이,,,
238,구로구,26220878,자전거풍경,3.6,5건,서울 구로구 고척로 141 1층,구로구 고척2동,,02-2681-2744,,#카페 #제로페이,"메뉴 이름: 아메리카노(hot) 가격: 3,000&메뉴 이름: 카페라떼(hot) 가격: 4,000&메뉴 이름: 코코아(hot) 가격: 4,000&메뉴 이름: 돈가스 그라탕 가격: 10,000&메뉴 이름: 돈부리 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F100EE34894F642499B272ABF2874963C,
239,구로구,174859261,이키즈랜드 신구로점,5,2건,서울 구로구 구로중앙로 152 NC백화점 신구로점 7층,구로구 구로5동,영업시간&매일 10:30 ~ 20:30,02-6923-2474,cocomong.forkids.kr,#키즈카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F30F3D10BC6C743A2A06D7039D5B26171,
240,구로구,1418612700,로스팅데이 신도림점,5,1건,서울 구로구 경인로 619-3 신도림3차푸르지오 109호,구로구 신도림동,,010-3150-3433,www.instagram.com/roastingday_services,#커피전문점 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,100&메뉴 이름: 카페모카 가격: 4,700&메뉴 이름: 딸기주스 가격: 4,500&메뉴 이름: 레몬에이드 가격: 4,400",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FDA5519EA8EF9484EA846B43B637A851D,
241,구로구,1567249674,아마스빈 구로깔깔거리점,3.7,3건,서울 구로구 시흥대로 577-11 덕영빌딩 1층,구로구 구로3동,,02-855-1114,www.amasvin.com,#카페 #카카오페이 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F797FFF3EAC274D0F9A09740A0D2A6DC1,
242,구로구,16766604,커피스퀘어,3,2건,서울 구로구 디지털로 242,구로구 구로3동,,02-2621-2222,www.grumblecoffee.com,#커피전문점 #고즈넉한 #빈티지분위기 #야외테라스 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 오렌지비앙코 가격: 5,000&메뉴 이름: 바닐라라떼 가격: 4,800&메뉴 이름: 자몽주스 가격: 4,500",,
243,구로구,172855918,메가커피 개봉푸르지오점,2,4건,서울 구로구 고척로 126 1층,구로구 개봉1동,,,www.megacoffee.me,#커피전문점 #제로페이,,,
244,구로구,1276848291,커피온리 동양미래대점,5,2건,서울 구로구 경인로47길 13 1층,구로구 고척1동,"영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 21:00&공휴일&10:00 ~ 21:00",,coffee900.com,#커피전문점 ,"메뉴 이름: 아메리카노(S) 가격: 900&메뉴 이름: 베리딸기(S) 가격: 2,800&메뉴 이름: 흑당밀크(S) 가격: 2,200&메뉴 이름: 흑당밀크티(S) 가격: 2,500&메뉴 이름: 흑당카페라떼(S) 가격: 2,500",,
245,구로구,698527876,나의봄,4,2건,서울 구로구 신도림로19길 7 1층,구로구 신도림동,,02-2068-7666,,#디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8C38623C3A9D4A3BA3DA9EEA770772B7,
246,구로구,1383055290,안드레아커피,4.3,4건,서울 구로구 신도림로 7 1층,구로구 신도림동,,,,#카페 #제로페이,,,
247,구로구,1733073085,어벤더치커피 동양미래대학점,5,1건,서울 구로구 중앙로6길 50,구로구 고척1동,영업시간&매일 08:00 ~ 23:00,,avendutch.com,#카페 #제로페이,,,
248,구로구,1794871331,세와플,5,5건,서울 구로구 가마산로26길 11,구로구 구로4동,,,,#디저트카페 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F11DC5963951C4D1393C9AB9B9010FD09,
249,구로구,863887309,알리바바 서울공연예고점,5,1건,서울 구로구 오리로 1302-5,구로구 수궁동,,02-2625-4145,www.alibabadonut.com,#커피전문점 #제로페이,,,
250,구로구,1584813011,토프레소 고척푸르지오점,5,1건,서울 구로구 중앙로15길 19,구로구 고척2동,,02-2688-3269,www.topresso.com,#커피전문점 #제로페이,,,
251,구로구,274338697,컴포즈커피 신도림1호점,0,0건,서울 구로구 신도림로 16,구로구 신도림동,"영업시간&월~금 08:00 ~ 22:30&토,일 09:00 ~ 22:30",02-2632-2045,www.composecoffee.com,#커피전문점 ,,,
252,구로구,1763080524,망원동티라미수 G타워구로점,5,1건,서울 구로구 디지털로26길 38 1층,구로구 구로3동,"영업시간&월~금 07:00 ~ 22:00&토,일 10:00 ~ 19:00",02-6077-0099,,#카페 #카카오페이 #제로페이,"메뉴 이름: 오리지널티라미수 가격: 4,900&메뉴 이름: 민트초코티라미수 가격: 4,900&메뉴 이름: 오레오 티라미수 가격: 4,900&메뉴 이름: 블루베리티라미수 가격: 5,300&메뉴 이름: 얼그레이티라미수 가격: 4,900&메뉴 이름: 녹차티라미수 가격: 4,900&메뉴 이름: 인절미티라미수 가격: 5,300&메뉴 이름: 망원홍차(밀크티) 가격: 5,500&메뉴 이름: 망원홍차딸기(밀크티) 가격: 6,000&메뉴 이름: 망원홍차녹차(밀크티) 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F668BBA4AA04B42918B32047750A8F125,
253,구로구,1948306957,점핑몬스터 신도림점,0,0건,서울 구로구 경인로59길 8 태영프라자 8층,구로구 신도림동,"영업시간&월~금 14:00 ~ 20:00&토,일 10:30 ~ 21:00&공휴일&10:30 ~ 21:00&방학중&매일 10:30 ~ 21:00",02-2677-6310,blog.naver.com/jpmonster_sindorim,#키즈카페 #공간대여 #실내놀이터 #친목모임,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F695EBBAC120748F7B402D38619436E4A,
254,구로구,561074325,에이스커피컴퍼니,5,1건,서울 구로구 고척로25길 53,구로구 개봉1동,,,,#카페 #로스팅전문 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8393F23EADC549CC8C715889C3472D4B,
255,구로구,160466680,메르시,0,0건,서울 구로구 새말로9길 46,구로구 구로5동,영업시간&매일 10:00 ~ 22:00,070-5226-0794,www.instagram.com/_cafemerci_,#카페 #분위기좋은 #테라스가있는 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,200&메뉴 이름: 카푸치노 가격: 4,500&메뉴 이름: 바닐라라떼 가격: 4,700&메뉴 이름: 카페모카 가격: 4,800&메뉴 이름: 말차라떼 가격: 4,700&메뉴 이름: 청포도주스 가격: 4,200&메뉴 이름: 얼그레이 가격: 4,500&메뉴 이름: 자몽에이드 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E60FE55728C44A78FC29E842BB6BE3E,
256,구로구,14500100,카페뒤미엘,0,0건,서울 구로구 공원로 83,구로구 구로5동,,,,#카페 #제로페이,,,
257,구로구,1669615949,컴포즈커피 개봉한진점,5,1건,서울 구로구 개봉로3길 13,구로구 개봉3동,"영업시간&월~금 07:30 ~ 22:00&토,일 08:00 ~ 22:00",02-2611-2371,www.composecoffee.com,#커피전문점 ,,,
